userId,movieId,rating,timestamp
3,605,3,901233565
3,708,4,901233027
3,830,5,901234983
3,838,3,901233375
3,898,4,901233337
3,899,5,901233076
3,900,4,901233230
3,901,5,901234290
3,914,5,901232721
3,915,5,901233192
3,916,5,901233076
3,918,5,901234243
3,920,5,901232862
3,928,5,901232558
3,934,5,901234764
3,938,5,901232816
3,955,5,901234566
3,1014,5,901235186
3,1022,5,901234244
3,1024,4,901234322
3,1028,5,901234208
3,1029,5,901234282
3,1031,3,901234322
3,1032,3,901234282
3,1035,5,901234208
3,1043,3,901233634
3,1059,1,901233423
3,1073,5,901235186
3,1196,3,901233192
3,1210,4,901233123
3,1230,5,901232593
3,1243,2,901234733
3,1247,5,901233123
3,1282,3,901234282
3,1285,3,901234635
3,1296,5,901233461
3,1297,4,901234891
3,1307,5,901233461
3,1380,5,901233600
3,1381,2,901234410
3,1441,4,901233502
3,1457,4,901233600
3,1485,2,901235150
3,1487,5,901234243
3,1569,4,901233502
3,1639,3,901233284
3,1721,3,901233076
3,1747,3,901234598
3,1777,5,901233634
3,1835,4,901232346
3,1947,5,901233337
3,1951,3,901234384
3,1968,5,901232774
3,2014,4,901234690
3,2017,5,901234410
3,2038,3,901234891
3,2049,5,901234384
3,2052,3,901234850
3,2054,3,901234635
3,2080,4,901234384
3,2081,4,901233529
3,2084,2,901234384
3,2087,3,901234322
3,2096,4,901234384
3,2102,3,901234244
4,39,3.5,1078690634
4,45,3,1078688868
4,48,2,1078688822
4,62,4.5,1078690606
4,105,2,1078688881
4,163,4,1078690274
4,180,4,1078690795
4,316,3.5,1078690627
4,318,5,1078690343
4,345,3.5,1078688875
4,348,3.5,1078688885
4,413,2,1078690785
4,441,3,1078690788
4,588,3,1078689818
4,589,3.5,1078689809
4,590,3.5,1078690559
4,596,2.5,1078688855
4,750,4,1078690611
4,780,4,1078689824
4,782,1.5,1078690778
4,783,3.5,1078688897
4,785,2.5,1078688847
4,908,4,1078690621
4,920,4.5,1078690631
4,1036,4,1078690623
4,1197,5,1078690320
4,1210,5,1078689846
4,1246,5,1078690553
4,1268,4,1078690769
4,1270,3.5,1078690585
4,1285,4,1078690763
4,1288,3.5,1078690573
4,1372,3.5,1078688902
4,1499,2,1078690733
4,1527,4.5,1078690581
4,1573,2,1078690588
4,1644,2,1078690405
4,1678,4,1078690724
4,1961,3.5,1078690567
4,2003,4,1078690742
4,2080,4,1078690747
4,2100,3,1078688859
4,2124,3.5,1078690711
4,2268,2.5,1078689813
4,2302,4,1078689802
4,2395,3.5,1078690564
4,2409,2.5,1078690716
4,2455,2.5,1078690703
4,2529,2.5,1078690596
4,2571,4.5,1078690095
4,2617,2,1078688814
4,2640,3,1078690601
4,2683,3.5,1078689829
4,2709,4.5,1078690877
4,2804,4.5,1078688838
4,2858,3.5,1078689836
4,2985,3.5,1078689850
4,2997,1.5,1078690078
4,3147,4.5,1078690003
4,3160,4,1078690667
4,3328,5,1078690358
4,3398,5,1078690890
4,3408,4,1078689872
4,3481,3,1078688843
4,3503,1,1078690867
4,3527,3,1078690673
4,3897,2.5,1078688801
4,3949,0.5,1078689949
4,4008,1.5,1078690419
4,4014,4.5,1078690655
4,4022,2.5,1078688891
4,4148,3,1078690680
4,4306,5,1078689341
4,4487,3.5,1078690841
4,4621,3,1078690833
4,4643,2.5,1078690645
4,4703,4.5,1078690824
4,4973,5,1078689961
4,4993,5,1078690152
4,5014,4,1078690846
4,5060,3.5,1078689861
4,5446,4,1078690809
4,5952,5,1078690158
4,6250,1,1078690257
4,6365,2.5,1078690099
4,6565,4,1078690230
4,6711,3.5,1078690059
4,6863,4.5,1078691013
4,6942,4,1078690048
4,7147,2.5,1078690943
4,7153,5,1078690154
4,7293,4.5,1078690963
4,7324,3,1078690027
5,50,4.5,1230545117
5,318,3.5,1230545057
5,613,4,1230543957
5,839,1,1230544620
5,858,4.5,1230545060
5,915,3.5,1230544549
5,916,3,1230550222
5,1416,2.5,1230544521
5,2565,3.5,1230544509
5,2594,4.5,1230550172
5,2719,3.5,1230544516
5,2775,4.5,1230544799
5,2858,1.5,1230550100
5,2959,4,1230550119
5,3513,1.5,1230544583
5,3744,1.5,1230544598
5,4448,2,1230544570
5,4546,2.5,1230682558
5,4902,5,1230544490
5,5015,2.5,1230544561
5,5364,5,1230544240
5,5570,5,1230682802
5,6283,2,1230544587
5,8781,0.5,1230544622
5,27744,5,1230544485
5,27831,4,1230544828
5,31878,3,1230682787
5,45720,4,1230545003
5,48385,2.5,1230544541
5,51662,3,1230544933
5,59725,2.5,1230544980
5,60069,4,1230544505
6,356,3.5,1422029323
6,364,4,1422029439
6,1721,4,1422029345
6,2762,3.5,1422029308
6,4306,3.5,1422029320
6,4310,3.5,1422029501
6,4886,4,1422029555
6,7153,4,1421881061
6,7293,2.5,1422029384
6,8961,4,1422029482
6,45499,3.5,1422029452
6,58559,4,1421881055
6,59315,4,1422029315
6,60684,0.5,1422029272
6,63992,3.5,1422029338
6,68319,3.5,1422029568
6,69406,3.5,1422029407
6,72641,3.5,1422029333
6,72998,4,1422029288
6,73321,3.5,1421881372
6,74458,4,1422029616
6,74530,4,1421881569
6,74580,3.5,1421882107
6,74698,2.5,1421881987
6,75805,3.5,1421881630
6,78264,3.5,1421881967
6,78637,3.5,1421881517
6,78772,3.5,1421881466
6,78893,4,1421881571
6,79132,4.5,1422029630
6,79139,3.5,1421881534
6,80549,3.5,1421881380
6,80615,4,1421881725
6,81417,0.5,1421881705
6,81564,3.5,1421881393
6,82169,3,1421881582
6,82461,2.5,1421881382
6,83132,3.5,1421881605
6,84637,4,1421881907
6,85056,4.5,1421881552
6,85261,4,1421882310
6,85367,3.5,1421881654
6,85397,2.5,1421881736
6,87430,3.5,1421881488
6,87876,1,1421881647
6,88125,3.5,1422029474
6,88405,3.5,1421881518
6,88785,3,1421881765
6,89480,2.5,1421882182
6,89745,4,1422029318
6,90057,4,1421881672
6,90249,3,1421881565
6,90405,4,1421881444
6,90531,3.5,1421881578
6,90647,3,1421881580
6,90746,3.5,1421881419
6,90866,2,1421881390
6,90890,3,1421882016
6,91529,4,1422029351
6,91978,3,1421881843
6,92264,3.5,1421882172
6,92422,1,1421881774
6,92507,3.5,1421881634
6,93242,3.5,1421882275
6,93272,4,1421881912
6,93326,4,1421881789
6,93982,2.5,1421882030
6,94015,1.5,1421881964
6,94323,3.5,1421882636
6,95067,3,1421882333
6,95105,3.5,1421881864
6,95449,4,1421881839
6,95543,3.5,1421881866
6,95720,2,1421881933
6,96655,3.5,1421881678
6,96964,3.5,1421882400
6,97462,3.5,1421882963
6,97752,1.5,1421881401
6,97913,3.5,1421881403
6,97938,3.5,1421881363
6,98203,3.5,1421881778
6,98243,5,1421881786
6,98400,3.5,1421882964
6,99145,4,1421881822
6,99787,0.5,1421882861
6,99813,4,1421881694
6,100302,4,1421882059
6,100390,3,1421881942
6,101142,4,1421881880
6,101360,3.5,1421882083
6,101577,3.5,1421882118
6,102125,3.5,1421881369
6,102407,3.5,1421881556
6,102481,3.5,1421881811
6,102720,4.5,1421882041
6,102903,4,1421881483
6,103042,3,1421881424
6,103141,4,1421881508
6,103253,3.5,1421881470
6,103335,4.5,1421881506
6,103372,3.5,1421881758
6,103384,3,1421881752
6,104211,3.5,1421881629
6,104274,3,1421882660
6,104312,3.5,1421882224
6,104841,3,1422031161
6,105468,3.5,1421882174
6,105504,3.5,1421881430
6,105653,3,1421881882
6,105844,3.5,1421881447
6,105954,3,1421881971
6,106002,3.5,1421881546
6,106072,3.5,1422030927
6,106487,3.5,1421881386
6,106540,3,1422030887
6,106696,4.5,1421881428
6,106782,3.5,1421881367
6,106918,3,1421881522
6,107436,4,1422030996
6,108190,3.5,1422030505
6,108945,1.5,1421881163
6,109673,3.5,1422030558
6,109846,3,1422030551
6,109864,2.5,1422030527
6,110553,2.5,1422030408
6,110771,4,1422029687
6,110773,0.5,1422030451
6,111113,2.5,1421881153
6,111249,3.5,1422030416
6,111360,2.5,1421881157
6,111362,4,1421881102
6,111375,3.5,1422030410
6,111617,3.5,1422030330
6,111659,4,1422030321
6,111759,3.5,1421881100
6,112006,4,1421882807
6,112091,4,1422031128
6,112138,3,1421881129
6,112175,3.5,1421881109
6,112303,2.5,1422030286
6,112556,3.5,1421881077
6,112623,3.5,1421881121
6,112852,3.5,1421881082
6,113071,2,1422030269
6,113103,2,1422030225
6,113348,1,1421881167
6,113453,2,1422030195
6,113604,2,1422030165
6,114180,3.5,1422030112
6,114182,3.5,1422030109
6,114552,1.5,1422030058
6,114795,4,1422030048
6,114935,2,1421881114
6,115170,5,1422029601
6,115569,1.5,1421881078
6,115617,4.5,1421881099
6,115664,2.5,1422030018
6,115680,1.5,1421881273
6,116397,2.5,1421881329
6,116797,3.5,1422029971
6,117590,1.5,1422029951
6,117851,2.5,1421881289
6,118696,2.5,1422029920
6,118760,3.5,1422030115
6,118997,0.5,1421881237
6,119141,0.5,1421881244
6,119948,2.5,1421881248
6,120825,1.5,1421881226
7,1,5,835583333
7,2,4,834624766
7,10,4,834624148
7,11,5,834624725
7,16,3,834718430
7,21,3,834624340
7,22,4,834625510
7,23,4,834625929
7,27,5,838338627
7,34,3,834624340
7,39,4,834624409
7,44,4,834625243
7,47,5,834624340
7,48,3,834625280
7,74,5,834719883
7,79,5,835584274
7,93,4,834627402
7,95,5,835583492
7,110,5,834624283
7,112,4,838336588
7,119,3,838359157
7,122,4,834625929
7,126,3,834719985
7,135,4,834627531
7,150,4,838335130
7,153,4,834624077
7,158,3,834625243
7,160,4,834624409
7,165,3,834624076
7,170,4,834625876
7,172,4,834624812
7,173,4,834624453
7,174,4,834626179
7,185,4,834624187
7,186,4,835583492
7,191,4,838337480
7,196,4,834624725
7,204,3,834624766
7,208,3,834624187
7,227,3,834625468
7,230,4,834625611
7,231,4,834624111
7,236,4,834624688
7,237,4,834625468
7,249,4,834625876
7,261,4,834624812
7,266,3,834624368
7,277,4,834625403
7,282,5,834624453
7,289,3,834626063
7,292,4,834624148
7,293,4,835583492
7,296,4,834624036
7,315,4,834624454
7,316,4,834624110
7,317,4,834624340
7,319,5,834625900
7,328,4,834626146
7,329,3,834624111
7,339,5,834624148
7,342,3,834625670
7,343,3,834628008
7,344,4,834624076
7,349,3,834624076
7,350,4,834625280
7,351,1,835583888
7,353,4,834625611
7,355,3,834625757
7,356,3,835583431
7,357,5,834625569
7,361,3,834627928
7,362,5,834626179
7,364,5,834624453
7,367,3,834624688
7,368,4,834626063
7,370,4,834626146
7,374,3,834627959
7,377,4,834625432
7,380,4,834624036
7,381,4,834625611
7,383,3,834718850
7,410,5,834624283
7,415,3,834627379
7,416,4,834627379
7,419,4,834627743
7,433,4,834719833
7,434,4,834624148
7,440,4,834625243
7,442,3,834718386
7,445,4,834720261
7,454,4,834624454
7,457,4,834624283
7,460,3,834720387
7,464,3,835597134
7,466,4,834627127
7,468,5,834625510
7,471,4,838336329
7,475,5,834627531
7,480,4,834625280
7,485,4,834626146
7,491,3,834718610
7,494,4,834625876
7,500,4,834625569
7,509,4,834625365
7,516,4,834719833
7,520,4,834627342
7,527,5,834625569
7,539,4,834625640
7,540,3,834719111
7,542,4,834719800
7,544,3,834719883
7,548,3,834719719
7,586,3,834625730
7,587,3,834625670
7,588,5,834624076
7,589,4,834625403
7,590,3,834624036
7,592,4,834624035
7,593,4,834624283
7,594,4,834627157
7,595,4,834624111
7,597,3,834625670
7,616,5,834626018
7,667,3,834627959
8,6,5,964736358
8,10,4,966029351
8,11,4,964736626
8,36,4,964736358
8,40,4,964736190
8,110,5,966029278
8,150,4,964736308
8,165,4,966029440
8,230,3,966029633
8,260,5,964735903
8,272,4,964737272
8,345,2,964737272
8,349,4,964736527
8,377,4,964736568
8,380,3,964737229
8,457,5,966029278
8,474,4,964736705
8,480,4,964736432
8,527,5,964735839
8,529,3,964736258
8,539,3,964737323
8,541,4,964735903
8,589,4,964737111
8,593,5,964735903
8,608,4,964735952
8,733,4,966029591
8,736,4,966029440
8,780,4,966029351
8,897,4,964736568
8,920,5,964735574
8,1035,5,964736102
8,1036,4,964736308
8,1088,2,964737272
8,1089,1,964736626
8,1090,4,964736258
8,1092,4,966029591
8,1131,3,964736308
8,1132,4,964736144
8,1172,4,964736476
8,1183,5,964736432
8,1186,4,964736705
8,1198,5,964735903
8,1200,4,964736705
8,1210,5,964736476
8,1213,3,964735839
8,1225,5,964735839
8,1246,5,964736843
8,1259,4,964736102
8,1263,4,964736476
8,1270,4,964736001
8,1272,4,964735952
8,1293,5,964736001
8,1296,3,964736102
8,1299,5,964735839
8,1302,4,964736432
8,1370,4,964737367
8,1377,2,966029351
8,1393,4,964736705
8,1408,3,964736626
8,1411,5,964735603
8,1438,2,966029440
8,1459,4,966029541
8,1518,5,966029351
8,1527,3,966029440
8,1552,4,964737323
8,1573,5,966029278
8,1580,4,964737111
8,1597,4,966029278
8,1608,5,966029351
8,1610,4,964737323
8,1616,4,966029591
8,1617,5,964735952
8,1645,3,966029633
8,1674,5,964735952
8,1682,4,964736752
8,1687,5,966029278
8,1693,3,964736144
8,1721,4,964735574
8,1722,4,966029351
8,1747,4,964737323
8,1876,3,966029440
8,1909,5,964737323
8,1957,5,964736001
8,1960,4,964736190
8,1961,4,964735952
8,1968,4,964737229
8,2000,4,964736752
8,2002,4,964735574
8,2020,4,964736001
8,2021,4,964735782
8,2058,4,966029278
8,2150,4,964736795
8,2278,4,964736527
8,2302,4,964736706
8,2352,4,964736752
8,2353,5,964737323
8,2396,4,964736258
8,2427,3,966029278
8,2467,5,964736843
8,2529,4,964736432
8,2571,5,964736706
8,2628,4,966029278
8,2728,4,964735839
8,2762,3,966029541
8,2763,4,966029351
8,2797,4,964736358
8,2858,4,964735903
8,2916,2,964736626
8,2918,4,964736626
8,2944,5,964737184
8,2947,4,964736258
8,2948,4,964736190
8,2949,4,964736308
8,2952,4,966029541
8,2959,2,964736527
8,2997,2,964735574
8,3072,2,964736050
8,3176,5,966029541
8,3198,4,964737184
8,3246,5,964735839
8,3252,3,964737272
8,3256,4,964737229
8,3418,4,964737184
8,3498,5,964736050
8,3527,4,964736432
8,3702,4,964737111
8,3703,3,964736102
8,3723,4,964736795
8,3733,4,964736626
9,3,3,844674517
9,4,3,844674667
9,6,3,844674216
9,7,3,844674480
9,10,4,844673922
9,11,4,844674056
9,14,4,844674667
9,21,5,844673993
9,22,3,844674269
9,25,4,844674234
9,35,3,844674741
9,36,3,844674216
9,47,3,844673945
9,52,4,844674676
9,62,5,844674173
9,105,3,844674234
9,110,5,844673922
9,132,3,844674618
9,140,3,844674867
9,141,4,844674113
9,144,4,844674584
9,150,4,844673780
9,151,5,844674132
9,154,3,844674858
9,161,4,844673900
9,168,4,844674152
9,185,3,844673900
9,193,2,844674216
9,194,4,844674667
9,196,3,844674132
9,203,3,844674328
9,222,3,844674461
9,224,4,844674234
9,230,3,844674328
9,235,2,844674113
9,236,3,844674074
9,237,4,844674252
9,246,3,844674328
9,249,4,844674571
9,266,4,844674036
9,272,4,844674269
9,277,4,844674291
9,282,3,844674074
9,292,3,844673900
9,299,4,844674814
9,300,5,844673970
9,303,3,844674403
9,305,3,844674532
9,314,4,844674618
9,316,3,844673868
9,318,5,844673868
9,329,4,844673845
9,339,4,844673900
9,342,2,844674366
9,348,4,844674346
9,349,4,844673845
9,350,5,844674056
9,355,3,844674291
9,356,3,844673868
9,357,5,844674036
9,368,4,844674173
9,371,3,844674420
9,376,4,844674437
9,377,3,844673945
9,378,3,844674832
9,380,3,844673780
9,381,4,844674437
9,383,4,844674584
9,412,3,844674706
9,417,4,844674602
9,432,3,844674056
9,440,3,844674036
9,444,3,844674741
9,446,3,844674846
9,454,5,844673922
9,455,3,844674381
9,457,4,844673845
9,468,4,844674346
9,471,3,844674437
9,474,4,844674093
9,475,5,844674403
9,480,3,844673868
9,485,3,844674216
9,491,4,844674403
9,497,3,844674291
9,500,3,844673970
9,505,3,844674774
9,508,5,844674132
9,509,5,844674093
9,520,3,844674310
9,524,4,844674696
9,527,5,844674011
9,529,3,844674461
9,534,3,844674667
9,539,5,844674011
9,540,3,844674403
9,552,4,844674328
9,553,3,844674093
9,586,3,844673993
9,587,5,844673970
9,590,5,844673778
9,592,3,844673777
9,593,4,844673820
9,594,3,844674311
9,597,4,844673993
9,647,4,844674774
9,648,3,844674173
9,653,3,844674602
9,780,4,844674234
9,805,3,844674756
9,830,3,844675007
9,852,4,844674889
9,1035,4,844674803
9,1036,3,844674643
9,1078,4,844675099
9,1081,4,844674986
9,1084,5,844674920
9,1087,3,844675201
9,1088,3,844675045
9,1090,3,844675067
9,1094,4,844675099
9,1095,3,844675193
9,1096,5,844675174
9,1097,4,844674930
9,1101,4,844674938
9,1124,5,844675252
9,1125,3,844675270
9,1135,3,844675243
10,1,4,1113487849
10,45,4.5,1113486392
10,47,3.5,1113488192
10,50,5,1113487356
10,110,3.5,1113488399
10,163,4,1113486158
10,199,1.5,1113488966
10,215,4,1113487001
10,223,5,1113488674
10,246,3.5,1113486193
10,249,2.5,1113486740
10,260,2.5,1113487625
10,265,4,1113486676
10,272,4,1113486765
10,293,4,1113487896
10,296,4,1113487658
10,300,4.5,1113488441
10,318,3.5,1113487376
10,353,2,1113488946
10,357,3.5,1113486823
10,370,3,1113486121
10,454,3.5,1113486318
10,471,3.5,1113486228
10,508,2,1113486982
10,527,4,1113487594
10,535,4.5,1113486883
10,541,4,1113487907
10,551,4.5,1113487100
10,553,4,1113487077
10,589,3.5,1113488306
10,592,4,1113486618
10,593,3.5,1113487640
10,608,3,1113487650
10,750,4.5,1113487648
10,778,4,1113488652
10,858,4.5,1113487373
10,902,4,1113486870
10,908,4,1113487643
10,913,3.5,1113487853
10,923,4,1113487976
10,928,3,1113488644
10,931,3.5,1113487007
10,955,3.5,1113488874
10,1032,3,1113486840
10,1035,1.5,1113486199
10,1050,4,1113486710
10,1060,2,1113487958
10,1079,4,1113488054
10,1080,4,1113488292
10,1084,3.5,1113488157
10,1089,3.5,1113487838
10,1090,2.5,1113486181
10,1095,4,1113488881
10,1103,4,1113488894
10,1120,3,1113487216
10,1125,3,1113487133
10,1148,3.5,1113487606
10,1171,4.5,1113486852
10,1179,3.5,1113486966
10,1188,4.5,1113486868
10,1196,3.5,1113487629
10,1197,4.5,1113487695
10,1198,4,1113487354
10,1201,4.5,1113487777
10,1203,4,1113487427
10,1204,4,1113487891
10,1206,3,1113488679
10,1208,4.5,1113487800
10,1213,4.5,1113487412
10,1219,3,1113487742
10,1223,3.5,1113487791
10,1224,3.5,1113488700
10,1225,3.5,1113487842
10,1228,4,1113488064
10,1231,4,1113487821
10,1240,3.5,1113488118
10,1243,4.5,1113487153
10,1246,3,1113487225
10,1247,4,1113488070
10,1248,4,1113488671
10,1252,4,1113486136
10,1257,3.5,1113488220
10,1258,4,1113488116
10,1259,4,1113487687
10,1265,3.5,1113488279
10,1266,4.5,1113487767
10,1269,3.5,1113488348
10,1274,4.5,1113487229
10,1275,4,1113486606
10,1276,4,1113487732
10,1278,4.5,1113487758
10,1282,4.5,1113487074
10,1283,4,1113488125
10,1285,3,1113488667
10,1288,4.5,1113487832
10,1289,4,1113486556
10,1291,4,1113488097
10,1297,4.5,1113486785
10,1304,4,1113487730
10,1343,3.5,1113486592
10,1350,3.5,1113486718
10,1358,4,1113486128
10,1376,2,1113486204
10,1387,3.5,1113487859
10,1394,4.5,1113488095
10,1449,3.5,1113488151
10,1500,5,1113486105
10,1517,3.5,1113486704
10,1617,4,1113487394
10,1639,5,1113486791
10,1641,4,1113487196
10,1643,3.5,1113486691
10,1653,4,1113486642
10,1663,3.5,1113488887
10,1673,4,1113488864
10,1704,4,1113488165
10,1732,5,1113486132
10,1747,3.5,1113486253
10,1885,3.5,1113486789
10,1921,4.5,1113486648
10,1923,3,1113487009
10,1945,4,1113488113
10,1961,3.5,1113488295
10,1997,3.5,1113488681
10,2019,3.5,1113487682
10,2054,2,1113486161
10,2108,5,1113486686
10,2144,3,1113486887
10,2160,3.5,1113486825
10,2174,3.5,1113486657
10,2184,4,1113486388
10,2194,3.5,1113486208
10,2231,4.5,1113486583
10,2248,3.5,1113487757
10,2278,4,1113486459
10,2289,4.5,1113488300
10,2300,2.5,1113488183
10,2303,4,1113486611
10,2321,4.5,1113486948
10,2329,4.5,1113487774
10,2359,3.5,1113487249
10,2371,3.5,1113486366
10,2396,3.5,1113488870
10,2406,2.5,1113486126
10,2474,3.5,1113486374
10,2502,3,1113488231
10,2542,4,1113488859
10,2571,4.5,1113488110
10,2580,3.5,1113488683
10,2599,4.5,1113486103
10,2692,4,1113487951
10,2699,2.5,1113486189
10,2700,4.5,1113487112
10,2716,3.5,1113488246
10,2762,4,1113487751
10,2795,3.5,1113488230
10,2804,4,1113487633
10,2858,4.5,1113487669
10,2871,3.5,1113488360
10,2890,4,1113488147
10,2912,4,1113486998
10,2918,3.5,1113487738
10,2946,3.5,1113486970
10,2947,3.5,1113487970
10,2948,3.5,1113488356
10,2949,3.5,1113488224
10,2951,4,1113487946
10,2959,5,1113488195
10,2968,4.5,1113486813
10,2993,3,1113486960
10,2997,3.5,1113487965
10,3000,3.5,1113488836
10,3052,4.5,1113486522
10,3098,4,1113488057
10,3100,3.5,1113487110
10,3108,3.5,1113486771
10,3129,4,1113487081
10,3210,3.5,1113488272
10,3252,3.5,1113486551
10,3253,3.5,1113486730
10,3261,3,1113486350
10,3267,3.5,1113487245
10,3271,3,1113488062
10,3317,4,1113487753
10,3360,5,1113487947
10,3361,4,1113488121
10,3363,4,1113487830
10,3386,4,1113487276
10,3396,4.5,1113488089
